Bedroom,Landsize,YearBuilt,RegionName
4,826,1960,Eastern Metropolitan
3,812,1960,Eastern Metropolitan
3,643,1965,Eastern Metropolitan
4,675,1985,Eastern Metropolitan
3,465,1975,Eastern Metropolitan
3,727,1960,Eastern Metropolitan
4,705,1970,Eastern Metropolitan
4,618,1960,Eastern Metropolitan
4,770,1965,Eastern Metropolitan
5,646,2016,Eastern Metropolitan
3,730,1960,Eastern Metropolitan
4,652,1973,Eastern Metropolitan
4,728,1970,Eastern Metropolitan
4,678,1980,Eastern Metropolitan
5,700,1973,Eastern Metropolitan
4,650,1980,Eastern Metropolitan
3,726,1960,Eastern Metropolitan
3,799,1960,Eastern Metropolitan
2,340,1980,Eastern Metropolitan
3,900,1960,Eastern Metropolitan
4,681,1970,Eastern Metropolitan
5,800,2006,Eastern Metropolitan
3,875,1970,Eastern Metropolitan
4,654,1970,Eastern Metropolitan
3,720,1960,Eastern Metropolitan
4,673,2005,Eastern Metropolitan
4,650,1975,Eastern Metropolitan
4,652,1965,Eastern Metropolitan
4,673,1972,Eastern Metropolitan
3,313,1980,Eastern Metropolitan
3,962,1970,Eastern Metropolitan
3,265,1980,Eastern Metropolitan
5,666,1980,Eastern Metropolitan
3,794,1960,Eastern Metropolitan
3,281,2011,Eastern Metropolitan
5,665,1980,Eastern Metropolitan
4,662,1950,Eastern Metropolitan
4,332,2013,Eastern Metropolitan
3,673,1965,Eastern Metropolitan
5,968,1970,Eastern Metropolitan
3,706,1970,Eastern Metropolitan
4,729,1970,Eastern Metropolitan
2,217,2005,Eastern Metropolitan
3,779,1970,Eastern Metropolitan
6,1054,1970,Eastern Metropolitan
5,648,1975,Eastern Metropolitan
4,887,1970,Eastern Metropolitan
5,717,1963,Eastern Metropolitan
4,386,1965,Eastern Metropolitan
4,709,1999,Eastern Metropolitan
4,724,1980,Eastern Metropolitan
3,653,1970,Eastern Metropolitan
6,698,1980,Eastern Metropolitan
3,715,1965,Eastern Metropolitan
5,669,1980,Eastern Metropolitan
3,725,1960,Eastern Metropolitan
4,730,1965,Eastern Metropolitan
5,730,1960,Eastern Metropolitan
4,754,1970,Eastern Metropolitan
5,726,1970,Eastern Metropolitan
4,668,1972,Eastern Metropolitan
5,805,1980,Eastern Metropolitan
4,463,2004,Eastern Metropolitan
3,655,1970,Eastern Metropolitan
4,723,1970,Eastern Metropolitan
3,518,1960,Eastern Metropolitan
3,545,1975,Northern Metropolitan
3,727,1952,Northern Metropolitan
3,545,1983,Northern Metropolitan
3,340,1980,Northern Metropolitan
3,555,1970,Northern Metropolitan
3,651,1950,Northern Metropolitan
3,533,1975,Northern Metropolitan
3,544,1970,Northern Metropolitan
3,538,1975,Northern Metropolitan
3,526,1970,Northern Metropolitan
3,584,1965,Northern Metropolitan
2,140,2010,Northern Metropolitan
3,541,1980,Northern Metropolitan
3,680,1950,Northern Metropolitan
3,536,1980,Northern Metropolitan
3,666,1975,Northern Metropolitan
3,706,1960,Northern Metropolitan
3,682,1975,Northern Metropolitan
3,532,1960,Northern Metropolitan
4,660,2004,Northern Metropolitan
3,542,1970,Northern Metropolitan
4,530,1980,Northern Metropolitan
3,652,1970,Northern Metropolitan
3,540,1960,Northern Metropolitan
3,609,1970,Northern Metropolitan
3,538,1965,Northern Metropolitan
2,164,2009,Northern Metropolitan
3,210,2010,Northern Metropolitan
3,288,1920,Northern Metropolitan
3,157,2010,Northern Metropolitan
2,327,1920,Northern Metropolitan
2,372,1950,Northern Metropolitan
2,288,1925,Northern Metropolitan
1,612,1975,Northern Metropolitan
3,435,1920,Northern Metropolitan
2,185,1900,Northern Metropolitan
2,748,1965,Northern Metropolitan
3,297,1920,Northern Metropolitan
4,538,1960,Northern Metropolitan
3,273,1958,Northern Metropolitan
2,335,1960,Northern Metropolitan
3,359,1920,Northern Metropolitan
2,417,1920,Northern Metropolitan
3,562,1950,Northern Metropolitan
3,345,1905,Northern Metropolitan
3,297,2013,Northern Metropolitan
3,158,2007,Northern Metropolitan
4,377,1920,Northern Metropolitan
3,397,1920,Northern Metropolitan
2,303,1930,Northern Metropolitan
3,540,1935,Northern Metropolitan
2,333,1985,Northern Metropolitan
3,275,1920,Northern Metropolitan
3,417,1930,Northern Metropolitan
3,644,2001,Northern Metropolitan
2,724,1975,Northern Metropolitan
3,7330,2011,Northern Metropolitan
2,302,1915,Northern Metropolitan
3,253,1910,Northern Metropolitan
4,387,1900,Northern Metropolitan
3,611,1930,Northern Metropolitan
4,470,1930,Northern Metropolitan
3,463,1930,Northern Metropolitan
1,948,1970,Northern Metropolitan
3,242,1995,Northern Metropolitan
2,158,2007,Northern Metropolitan
2,317,1910,Northern Metropolitan
3,330,1930,Northern Metropolitan
3,349,1918,Northern Metropolitan
3,517,1950,Northern Metropolitan
2,120,1975,Northern Metropolitan
3,275,1920,Northern Metropolitan
4,495,1925,Northern Metropolitan
3,612,1950,Northern Metropolitan
3,695,1960,Northern Metropolitan
4,530,2016,Northern Metropolitan
2,225,1960,Northern Metropolitan
1,1047,1970,Northern Metropolitan
3,396,1930,Northern Metropolitan
3,199,1999,Northern Metropolitan
3,470,1950,Northern Metropolitan
4,530,1950,Northern Metropolitan
3,120,2000,Northern Metropolitan
4,348,1930,Northern Metropolitan
3,664,1915,Northern Metropolitan
3,353,1920,Northern Metropolitan
2,667,1955,Northern Metropolitan
3,664,1915,Northern Metropolitan
2,150,1995,Northern Metropolitan
2,338,1925,Northern Metropolitan
4,746,1900,Northern Metropolitan
4,309,2017,Northern Metropolitan
2,177,1915,Northern Metropolitan
3,219,2016,Northern Metropolitan
3,393,1920,Northern Metropolitan
3,376,1925,Northern Metropolitan
3,366,1940,Northern Metropolitan
3,471,1940,Northern Metropolitan
3,455,1952,Northern Metropolitan
3,442,1950,Northern Metropolitan
2,166,1994,Northern Metropolitan
3,313,1910,Northern Metropolitan
3,294,2010,Southern Metropolitan
4,516,1925,Southern Metropolitan
3,363,1935,Southern Metropolitan
3,564,2000,Southern Metropolitan
4,732,1980,Southern Metropolitan
3,117,2000,Southern Metropolitan
3,889,1943,Southern Metropolitan
4,691,2000,Southern Metropolitan
3,600,1967,Southern Metropolitan
2,649,1935,Southern Metropolitan
2,1119,2008,Southern Metropolitan
4,877,1923,Southern Metropolitan
3,222,1920,Southern Metropolitan
3,1317,2000,Southern Metropolitan
3,57,1960,Southern Metropolitan
3,1678,1940,Southern Metropolitan
2,586,1990,Southern Metropolitan
3,224,1950,Southern Metropolitan
2,713,1975,Southern Metropolitan
2,586,1990,Southern Metropolitan
3,230,1930,Southern Metropolitan
3,650,1925,Western Metropolitan
3,337,1930,Western Metropolitan
4,621,1900,Western Metropolitan
2,326,1996,Western Metropolitan
2,16000,2012,Western Metropolitan
2,315,1930,Western Metropolitan
3,289,2008,Western Metropolitan
4,601,2013,Western Metropolitan
4,400,2016,Western Metropolitan
4,350,2015,Western Metropolitan
4,510,2014,Western Metropolitan
3,560,2006,Western Metropolitan
3,676,1980,Western Metropolitan
2,161,1960,Western Metropolitan
3,238,2011,Western Metropolitan
3,607,1970,Western Metropolitan
3,419,1960,Western Metropolitan
5,1993,2009,Eastern Victoria
4,624,1960,Eastern Metropolitan
3,260,2004,Eastern Metropolitan
3,722,1960,Eastern Metropolitan
3,653,1970,Eastern Metropolitan
4,539,1978,Eastern Metropolitan
5,891,1980,Eastern Metropolitan
4,682,1973,Eastern Metropolitan
4,880,1980,Eastern Metropolitan
4,654,1985,Eastern Metropolitan
3,711,1935,Eastern Metropolitan
4,616,2014,Eastern Metropolitan
4,651,1975,Eastern Metropolitan
4,407,2003,Eastern Metropolitan
5,882,1970,Eastern Metropolitan
4,650,1980,Eastern Metropolitan
4,790,1972,Eastern Metropolitan
3,832,1976,Eastern Metropolitan
3,647,1980,Eastern Metropolitan
3,608,1975,Eastern Metropolitan
3,834,1975,Eastern Metropolitan
3,628,1960,Eastern Metropolitan
3,577,1970,Eastern Metropolitan
4,865,1960,Eastern Metropolitan
4,700,1980,Eastern Metropolitan
4,660,1977,Eastern Metropolitan
3,698,1960,Eastern Metropolitan
4,656,1990,Eastern Metropolitan
5,531,1978,Eastern Metropolitan
4,696,1950,Eastern Metropolitan
2,177,1975,Eastern Metropolitan
2,195,1995,Eastern Metropolitan
4,669,1960,Eastern Metropolitan
2,197,1980,Eastern Metropolitan
4,780,1950,Eastern Metropolitan
3,291,2000,Eastern Metropolitan
3,541,1960,Eastern Metropolitan
3,331,2001,Eastern Metropolitan
3,663,1980,Eastern Metropolitan
4,696,1960,Eastern Metropolitan
4,585,1970,Eastern Metropolitan
4,574,1980,Eastern Metropolitan
4,557,1970,Eastern Metropolitan
5,576,1977,Eastern Metropolitan
4,585,1980,Eastern Metropolitan
3,502,1978,Northern Victoria
3,991,1985,Northern Victoria
3,679,1985,Northern Victoria
3,683,1990,Northern Victoria
4,722,1980,Eastern Metropolitan
4,704,1981,Eastern Metropolitan
4,534,1975,Eastern Metropolitan
4,874,1980,Eastern Metropolitan
4,752,1980,Eastern Metropolitan
4,843,1975,Eastern Metropolitan
3,560,1982,Eastern Metropolitan
4,858,1965,Eastern Metropolitan
4,960,1990,Eastern Metropolitan
4,642,1980,Eastern Metropolitan
6,453,2001,Eastern Metropolitan
3,190,2000,Eastern Metropolitan
3,306,2012,Eastern Metropolitan
4,652,1997,Eastern Metropolitan
4,728,1990,Eastern Metropolitan
3,137,2012,Eastern Metropolitan
3,169,2001,Eastern Metropolitan
5,818,1985,Eastern Metropolitan
5,634,2000,Eastern Metropolitan
4,717,1980,Eastern Metropolitan
4,717,1985,Eastern Metropolitan
4,729,1970,Eastern Metropolitan
5,738,1980,Eastern Metropolitan
4,772,1980,Eastern Metropolitan
5,695,2005,Eastern Metropolitan
5,922,1984,Eastern Metropolitan
5,911,2000,Eastern Metropolitan
5,392,2012,Eastern Metropolitan
3,650,1985,Eastern Metropolitan
5,1070,1985,Eastern Metropolitan
4,1567,1990,Eastern Metropolitan
5,4330,1985,Eastern Metropolitan
6,840,2011,South-Eastern Metropolitan
3,327,1960,Northern Metropolitan
3,798,1960,Northern Metropolitan
4,762,1970,Northern Metropolitan
3,605,1970,Northern Metropolitan
4,595,2000,Northern Metropolitan
3,355,1966,Northern Metropolitan
3,767,1960,Northern Metropolitan
3,319,2000,Northern Metropolitan
3,280,2002,Northern Metropolitan
3,567,1970,Northern Metropolitan
4,696,1956,Northern Metropolitan
4,585,1950,Northern Metropolitan
5,545,1970,Northern Metropolitan
3,447,1997,Northern Metropolitan
2,298,1975,Northern Metropolitan
3,598,1975,Northern Metropolitan
2,169,2007,Northern Metropolitan
4,670,1960,Northern Metropolitan
2,210,2006,Northern Metropolitan
3,664,1952,Northern Metropolitan
4,577,1960,Northern Metropolitan
3,602,1960,Northern Metropolitan
3,590,1960,Northern Metropolitan
4,541,1960,Northern Metropolitan
3,253,2005,Northern Metropolitan
3,600,1974,Northern Metropolitan
4,534,1990,Northern Metropolitan
4,975,1980,Northern Metropolitan
3,402,1970,Northern Metropolitan
3,585,1970,Northern Metropolitan
4,663,1960,Northern Metropolitan
3,660,1960,Western Metropolitan
3,268,2008,Western Metropolitan
3,1025,1970,Western Metropolitan
3,658,1984,Western Metropolitan
4,639,2000,Western Metropolitan
3,847,1980,Western Metropolitan
3,531,1960,Western Metropolitan
3,557,1987,Western Metropolitan
2,190,1980,Western Metropolitan
3,548,1960,Western Metropolitan
4,358,2012,Western Metropolitan
3,583,1980,Western Metropolitan
3,567,1980,Western Metropolitan
4,520,2014,Western Metropolitan
3,633,1960,Western Metropolitan
4,531,2003,Western Metropolitan
4,555,2002,Western Metropolitan
4,533,1980,Western Metropolitan
3,287,2013,Western Metropolitan
4,534,1983,Western Metropolitan
3,610,1980,Western Metropolitan
3,536,1990,Western Metropolitan
3,299,2005,Western Metropolitan
4,662,1980,Western Metropolitan
4,720,2001,Western Metropolitan
4,556,2001,Western Metropolitan
3,640,1985,Western Metropolitan
3,251,2012,Western Metropolitan
4,650,1994,Western Metropolitan
3,517,1985,Western Metropolitan
3,580,1980,Western Metropolitan
3,538,1962,Western Metropolitan
3,530,1992,Western Metropolitan
3,568,1987,Western Metropolitan
3,693,1988,Western Metropolitan
4,720,1985,Western Metropolitan
4,378,2000,Western Metropolitan
3,768,1975,Western Metropolitan
2,670,1950,Western Metropolitan
3,733,1960,Western Metropolitan
3,542,1980,Western Metropolitan
4,630,1995,Western Metropolitan
3,726,1985,Western Metropolitan
3,843,1987,Western Metropolitan
3,341,1995,Western Metropolitan
3,454,1992,Western Metropolitan
3,560,1975,Western Metropolitan
4,390,2017,Western Metropolitan
3,600,1960,Western Metropolitan
4,1000,1990,Western Metropolitan
4,634,2003,Western Metropolitan
5,580,1970,Western Metropolitan
3,533,1982,Western Metropolitan
3,531,1975,Western Metropolitan
3,543,1982,Western Metropolitan
3,514,1980,Western Metropolitan
4,451,2000,Western Metropolitan
3,302,1995,Western Metropolitan
3,970,1955,Western Metropolitan
2,462,1960,Western Metropolitan
4,497,1980,Western Metropolitan
3,372,1920,Western Metropolitan
4,536,1925,Western Metropolitan
3,501,1960,Western Metropolitan
3,397,1960,Western Metropolitan
3,353,1925,Western Metropolitan
2,781,2013,Western Metropolitan
2,80,1980,Western Metropolitan
3,302,1938,Western Metropolitan
2,426,1930,Western Metropolitan
3,446,2006,Western Metropolitan
3,267,1940,Western Metropolitan
2,92,1970,Western Metropolitan
3,255,2001,Western Metropolitan
3,336,1910,Western Metropolitan
3,440,1950,Western Metropolitan
3,448,1925,Western Metropolitan
3,466,1940,Western Metropolitan
4,665,1960,Western Metropolitan
2,444,1940,Western Metropolitan
3,355,1950,Western Metropolitan
3,347,1925,Western Metropolitan
3,442,1950,Western Metropolitan
3,412,1980,Western Metropolitan
3,1000,1930,Western Metropolitan
1,628,1970,Western Metropolitan
4,255,1920,Western Metropolitan
4,390,1950,Western Metropolitan
2,154,2005,Western Metropolitan
2,183,1930,Western Metropolitan
2,452,1950,Western Metropolitan
4,528,1940,Western Metropolitan
4,525,1930,Western Metropolitan
3,325,1925,Western Metropolitan
4,523,1915,Western Metropolitan
2,2701,2011,Western Metropolitan
2,1059,1970,Western Metropolitan
2,401,1945,Western Metropolitan
3,126,1995,Western Metropolitan
3,342,1920,Western Metropolitan
3,380,1945,Western Metropolitan
3,422,1950,Western Metropolitan
1,45,1970,Western Metropolitan
3,125,2013,Western Metropolitan
3,269,1910,Western Metropolitan
4,588,1970,Western Metropolitan
4,323,1945,Western Metropolitan
4,501,1960,Western Metropolitan
3,427,1936,Western Metropolitan
3,417,1950,Western Metropolitan
3,512,1920,Western Metropolitan
3,336,1950,Western Metropolitan
3,390,1940,Western Metropolitan
3,134,2010,Western Metropolitan
3,336,1950,Western Metropolitan
4,643,1930,Western Metropolitan
3,417,1950,Western Metropolitan
4,219,1910,Western Metropolitan
3,460,1940,Western Metropolitan
4,353,1935,Western Metropolitan
2,54,2006,Northern Metropolitan
1,547,1900,Northern Metropolitan
3,801,2008,Northern Metropolitan
2,147,1880,Northern Metropolitan
3,160,1870,Northern Metropolitan
2,75,2007,Northern Metropolitan
4,133,1880,Northern Metropolitan
3,141,2012,Northern Metropolitan
3,532,1975,Northern Metropolitan
3,542,1970,Northern Metropolitan
3,898,1985,Northern Metropolitan
4,544,1997,Northern Metropolitan
3,691,1975,Northern Metropolitan
3,673,1980,Northern Metropolitan
4,813,1960,Northern Metropolitan
3,531,1980,Northern Metropolitan
3,468,1980,Northern Metropolitan
3,228,2017,Northern Metropolitan
4,563,1974,Northern Metropolitan
4,560,1980,Northern Metropolitan
3,248,2011,South-Eastern Metropolitan
3,284,2012,South-Eastern Metropolitan
3,313,2012,South-Eastern Metropolitan
3,604,2013,South-Eastern Metropolitan
4,529,2013,South-Eastern Metropolitan
3,443,2014,South-Eastern Metropolitan
3,145,2015,South-Eastern Metropolitan
5,544,2016,South-Eastern Metropolitan
4,665,2016,South-Eastern Metropolitan
4,598,2016,South-Eastern Metropolitan
5,644,2016,South-Eastern Metropolitan
3,972,1996,Northern Victoria
3,265,2014,Western Metropolitan
4,461,2008,Western Metropolitan
4,672,2010,Western Metropolitan
4,448,2013,Western Metropolitan
3,466,1930,Western Metropolitan
3,233,2002,Western Metropolitan
3,373,1970,Western Metropolitan
3,477,1930,Western Metropolitan
4,648,2011,Western Metropolitan
3,315,1990,Western Metropolitan
4,897,1920,Western Metropolitan
3,506,1910,Western Metropolitan
4,369,1980,Western Metropolitan
3,418,1995,Western Metropolitan
3,507,1910,Western Metropolitan
3,782,1900,Western Metropolitan
3,185,1900,Western Metropolitan
3,364,1970,Western Metropolitan
3,348,1997,Western Metropolitan
3,310,2005,Western Metropolitan
3,430,1996,Western Metropolitan
2,84,1980,Western Metropolitan
4,217,2003,Western Metropolitan
4,765,1880,Western Metropolitan
3,260,2016,Western Metropolitan
4,500,2005,Western Metropolitan
3,506,2010,Western Metropolitan
2,166,1986,Western Metropolitan
3,249,1910,Western Metropolitan
4,265,2010,Western Metropolitan
3,332,2006,Western Metropolitan
4,338,1890,Western Metropolitan
3,515,1990,Western Metropolitan
3,308,1900,Western Metropolitan
4,183,2006,Western Metropolitan
4,450,1910,Western Metropolitan
3,292,1980,Western Metropolitan
4,324,2009,Western Metropolitan
5,531,1997,Western Metropolitan
2,169,2000,Western Metropolitan
4,448,1998,Western Metropolitan
4,388,1900,Western Metropolitan
4,240,1900,Western Metropolitan
3,179,1890,Western Metropolitan
5,840,1910,Western Metropolitan
3,333,1995,Western Metropolitan
3,436,1997,Western Metropolitan
4,866,1920,Western Metropolitan
3,535,1950,Western Metropolitan
4,462,2000,Western Metropolitan
3,260,1994,Western Metropolitan
3,285,1910,Western Metropolitan
3,412,1940,Western Metropolitan
2,380,1935,Western Metropolitan
5,450,2015,Western Metropolitan
2,122,1999,Western Metropolitan
3,256,1915,Western Metropolitan
5,655,1910,Western Metropolitan
3,313,1915,Western Metropolitan
2,294,1900,Western Metropolitan
3,269,1970,Western Metropolitan
4,462,2000,Western Metropolitan
4,509,1990,Western Metropolitan
3,330,2000,Western Metropolitan
3,270,1998,Western Metropolitan
3,311,1920,Western Metropolitan
2,2023,1979,Western Metropolitan
3,146,2001,Western Metropolitan
3,442,2003,Western Metropolitan
3,526,1990,Western Metropolitan
3,860,1950,Western Metropolitan
3,146,2001,Western Metropolitan
3,353,1940,Western Metropolitan
3,297,2005,Western Metropolitan
5,466,1910,Western Metropolitan
3,345,1949,Western Metropolitan
3,322,1970,Southern Metropolitan
2,157,1900,Southern Metropolitan
3,143,1890,Southern Metropolitan
2,1452,1970,Southern Metropolitan
3,138,2000,Southern Metropolitan
